FIPS,Admin2,Province_State,Population,name,value
40011,Blaine,Oklahoma,9429,6/5/21,20
40011,Blaine,Oklahoma,9429,6/6/21,20
40011,Blaine,Oklahoma,9429,6/7/21,20
40011,Blaine,Oklahoma,9429,6/8/21,20
40011,Blaine,Oklahoma,9429,6/9/21,20
40011,Blaine,Oklahoma,9429,6/10/21,20
40011,Blaine,Oklahoma,9429,6/11/21,20
40011,Blaine,Oklahoma,9429,6/12/21,20
40011,Blaine,Oklahoma,9429,6/13/21,20
40011,Blaine,Oklahoma,9429,6/14/21,20
40011,Blaine,Oklahoma,9429,6/15/21,20
40011,Blaine,Oklahoma,9429,6/16/21,20
40011,Blaine,Oklahoma,9429,6/17/21,20
40011,Blaine,Oklahoma,9429,6/18/21,20
40011,Blaine,Oklahoma,9429,6/19/21,20
40011,Blaine,Oklahoma,9429,6/20/21,20
40011,Blaine,Oklahoma,9429,6/21/21,20
40011,Blaine,Oklahoma,9429,6/22/21,20
40011,Blaine,Oklahoma,9429,6/23/21,20
40011,Blaine,Oklahoma,9429,6/24/21,20
40011,Blaine,Oklahoma,9429,6/25/21,20
40011,Blaine,Oklahoma,9429,6/26/21,20
40011,Blaine,Oklahoma,9429,6/27/21,20
40011,Blaine,Oklahoma,9429,6/28/21,20
40011,Blaine,Oklahoma,9429,6/29/21,20
40011,Blaine,Oklahoma,9429,6/30/21,20
40011,Blaine,Oklahoma,9429,7/1/21,20
40011,Blaine,Oklahoma,9429,7/2/21,20
40011,Blaine,Oklahoma,9429,7/3/21,20
40011,Blaine,Oklahoma,9429,7/4/21,20
40011,Blaine,Oklahoma,9429,7/5/21,20
40011,Blaine,Oklahoma,9429,7/6/21,20
40011,Blaine,Oklahoma,9429,7/7/21,20
40011,Blaine,Oklahoma,9429,7/8/21,20
