FIPS,Admin2,Province_State,Population,name,value
40001,Adair,Oklahoma,22194,12/10/20,13
40001,Adair,Oklahoma,22194,12/11/20,13
40001,Adair,Oklahoma,22194,12/12/20,13
40001,Adair,Oklahoma,22194,12/13/20,13
40001,Adair,Oklahoma,22194,12/14/20,13
40001,Adair,Oklahoma,22194,12/15/20,13
40001,Adair,Oklahoma,22194,12/16/20,13
40001,Adair,Oklahoma,22194,12/17/20,13
40001,Adair,Oklahoma,22194,12/18/20,13
40001,Adair,Oklahoma,22194,12/19/20,13
40001,Adair,Oklahoma,22194,12/20/20,13
40001,Adair,Oklahoma,22194,12/21/20,13
40001,Adair,Oklahoma,22194,12/22/20,13
40001,Adair,Oklahoma,22194,12/23/20,13
40001,Adair,Oklahoma,22194,12/24/20,13
40001,Adair,Oklahoma,22194,12/25/20,13
40001,Adair,Oklahoma,22194,12/26/20,13
40001,Adair,Oklahoma,22194,12/27/20,13
40001,Adair,Oklahoma,22194,12/28/20,14
40001,Adair,Oklahoma,22194,12/29/20,14
40001,Adair,Oklahoma,22194,12/30/20,14
40001,Adair,Oklahoma,22194,12/31/20,14
40001,Adair,Oklahoma,22194,1/1/21,14
40001,Adair,Oklahoma,22194,1/2/21,14
40001,Adair,Oklahoma,22194,1/3/21,14
40001,Adair,Oklahoma,22194,1/4/21,14
40001,Adair,Oklahoma,22194,1/5/21,14
40001,Adair,Oklahoma,22194,1/6/21,14
40001,Adair,Oklahoma,22194,1/7/21,14
40001,Adair,Oklahoma,22194,1/8/21,14
40001,Adair,Oklahoma,22194,1/9/21,15
40001,Adair,Oklahoma,22194,1/10/21,15
40001,Adair,Oklahoma,22194,1/11/21,15
40001,Adair,Oklahoma,22194,1/12/21,15
40001,Adair,Oklahoma,22194,1/13/21,15
40001,Adair,Oklahoma,22194,1/14/21,15
40001,Adair,Oklahoma,22194,1/15/21,15
40001,Adair,Oklahoma,22194,1/16/21,17
40001,Adair,Oklahoma,22194,1/17/21,17
40001,Adair,Oklahoma,22194,1/18/21,17
40001,Adair,Oklahoma,22194,1/19/21,17
40001,Adair,Oklahoma,22194,1/20/21,17
40001,Adair,Oklahoma,22194,1/21/21,18
40001,Adair,Oklahoma,22194,1/22/21,18
40001,Adair,Oklahoma,22194,1/23/21,18
40001,Adair,Oklahoma,22194,1/24/21,18
40001,Adair,Oklahoma,22194,1/25/21,18
40001,Adair,Oklahoma,22194,1/26/21,18
40001,Adair,Oklahoma,22194,1/27/21,18
40001,Adair,Oklahoma,22194,1/28/21,18
40001,Adair,Oklahoma,22194,1/29/21,19
40001,Adair,Oklahoma,22194,1/30/21,19
40001,Adair,Oklahoma,22194,1/31/21,20
40001,Adair,Oklahoma,22194,2/1/21,20
40001,Adair,Oklahoma,22194,2/2/21,20
40001,Adair,Oklahoma,22194,2/3/21,20
40001,Adair,Oklahoma,22194,2/4/21,20
40001,Adair,Oklahoma,22194,2/5/21,20
40001,Adair,Oklahoma,22194,2/6/21,20
40001,Adair,Oklahoma,22194,2/7/21,20
40001,Adair,Oklahoma,22194,2/8/21,20
40001,Adair,Oklahoma,22194,2/9/21,20
40001,Adair,Oklahoma,22194,2/10/21,20
40001,Adair,Oklahoma,22194,2/11/21,21
40001,Adair,Oklahoma,22194,2/12/21,21
40001,Adair,Oklahoma,22194,2/13/21,21
40001,Adair,Oklahoma,22194,2/14/21,21
40001,Adair,Oklahoma,22194,2/15/21,21
40001,Adair,Oklahoma,22194,2/16/21,21
40001,Adair,Oklahoma,22194,2/17/21,21
40001,Adair,Oklahoma,22194,2/18/21,21
40001,Adair,Oklahoma,22194,2/19/21,21
40001,Adair,Oklahoma,22194,2/20/21,21
40001,Adair,Oklahoma,22194,2/21/21,22
40001,Adair,Oklahoma,22194,2/22/21,23
40001,Adair,Oklahoma,22194,2/23/21,23
40001,Adair,Oklahoma,22194,2/24/21,23
40001,Adair,Oklahoma,22194,2/25/21,24
40001,Adair,Oklahoma,22194,2/26/21,24
40001,Adair,Oklahoma,22194,2/27/21,24
40001,Adair,Oklahoma,22194,2/28/21,24
40001,Adair,Oklahoma,22194,3/1/21,24
40001,Adair,Oklahoma,22194,3/2/21,25
40001,Adair,Oklahoma,22194,3/3/21,25
40001,Adair,Oklahoma,22194,3/4/21,25
40001,Adair,Oklahoma,22194,3/5/21,25
40001,Adair,Oklahoma,22194,3/6/21,25
40001,Adair,Oklahoma,22194,3/7/21,25
40001,Adair,Oklahoma,22194,3/8/21,25
40001,Adair,Oklahoma,22194,3/9/21,26
40001,Adair,Oklahoma,22194,3/10/21,26
40001,Adair,Oklahoma,22194,3/11/21,26
40001,Adair,Oklahoma,22194,3/12/21,26
40001,Adair,Oklahoma,22194,3/13/21,26
40001,Adair,Oklahoma,22194,3/14/21,26
40001,Adair,Oklahoma,22194,3/15/21,26
40001,Adair,Oklahoma,22194,3/16/21,26
40001,Adair,Oklahoma,22194,3/17/21,26
40001,Adair,Oklahoma,22194,3/18/21,26
40001,Adair,Oklahoma,22194,3/19/21,26
40001,Adair,Oklahoma,22194,3/20/21,26
40001,Adair,Oklahoma,22194,3/21/21,26
40001,Adair,Oklahoma,22194,3/22/21,26
40001,Adair,Oklahoma,22194,3/23/21,26
40001,Adair,Oklahoma,22194,3/24/21,26
40001,Adair,Oklahoma,22194,3/25/21,26
40001,Adair,Oklahoma,22194,3/26/21,26
40001,Adair,Oklahoma,22194,3/27/21,26
40001,Adair,Oklahoma,22194,3/28/21,26
40001,Adair,Oklahoma,22194,3/29/21,26
40001,Adair,Oklahoma,22194,3/30/21,26
40001,Adair,Oklahoma,22194,3/31/21,26
40001,Adair,Oklahoma,22194,4/1/21,26
40001,Adair,Oklahoma,22194,4/2/21,26
40001,Adair,Oklahoma,22194,4/3/21,26
40001,Adair,Oklahoma,22194,4/4/21,26
40001,Adair,Oklahoma,22194,4/5/21,26
40001,Adair,Oklahoma,22194,4/6/21,26
40001,Adair,Oklahoma,22194,4/7/21,38
40001,Adair,Oklahoma,22194,4/8/21,38
40001,Adair,Oklahoma,22194,4/9/21,38
