FIPS,Admin2,Province_State,Population,name,value
40013,Bryan,Oklahoma,47995,2/8/21,51
40013,Bryan,Oklahoma,47995,2/9/21,51
40013,Bryan,Oklahoma,47995,2/10/21,51
40013,Bryan,Oklahoma,47995,2/11/21,51
40013,Bryan,Oklahoma,47995,2/12/21,51
40013,Bryan,Oklahoma,47995,2/13/21,52
40013,Bryan,Oklahoma,47995,2/14/21,52
40013,Bryan,Oklahoma,47995,2/15/21,52
40013,Bryan,Oklahoma,47995,2/16/21,52
40013,Bryan,Oklahoma,47995,2/17/21,52
40013,Bryan,Oklahoma,47995,2/18/21,52
40013,Bryan,Oklahoma,47995,2/19/21,52
40013,Bryan,Oklahoma,47995,2/20/21,52
40013,Bryan,Oklahoma,47995,2/21/21,54
40013,Bryan,Oklahoma,47995,2/22/21,54
40013,Bryan,Oklahoma,47995,2/23/21,54
40013,Bryan,Oklahoma,47995,2/24/21,55
40013,Bryan,Oklahoma,47995,2/25/21,55
40013,Bryan,Oklahoma,47995,2/26/21,55
40013,Bryan,Oklahoma,47995,2/27/21,55
40013,Bryan,Oklahoma,47995,2/28/21,55
40013,Bryan,Oklahoma,47995,3/1/21,55
40013,Bryan,Oklahoma,47995,3/2/21,56
40013,Bryan,Oklahoma,47995,3/3/21,56
40013,Bryan,Oklahoma,47995,3/4/21,56
40013,Bryan,Oklahoma,47995,3/5/21,56
40013,Bryan,Oklahoma,47995,3/6/21,56
40013,Bryan,Oklahoma,47995,3/7/21,56
40013,Bryan,Oklahoma,47995,3/8/21,56
40013,Bryan,Oklahoma,47995,3/9/21,57
40013,Bryan,Oklahoma,47995,3/10/21,57
40013,Bryan,Oklahoma,47995,3/11/21,57
40013,Bryan,Oklahoma,47995,3/12/21,57
40013,Bryan,Oklahoma,47995,3/13/21,57
40013,Bryan,Oklahoma,47995,3/14/21,57
40013,Bryan,Oklahoma,47995,3/15/21,57
40013,Bryan,Oklahoma,47995,3/16/21,57
40013,Bryan,Oklahoma,47995,3/17/21,57
